"Latest: Wavelength (nm)","Latest: Intensity (rel)"
709.5,0.0284477336114
710.2,0.0268201046091
711,0.0255985351339
711.8,0.0245846579012
712.6,0.0238996973627
713.3,0.0239242813425
714.1,0.0236699643108
714.9,0.0238505294033
715.6,0.0236224917983
716.4,0.0236852233327
717.2,0.022866322491
718,0.0222034027619
718.7,0.0216227122064
719.5,0.0211886778058
720.3,0.0206834346363
721.1,0.0206122258674
721.8,0.0210666056306
722.6,0.0214472334546
723.4,0.0214599493061
724.2,0.0208436543662
724.9,0.0209140154116
725.7,0.0209063859007
726.5,0.0216981595924
727.3,0.0210479557149
728,0.0211980027636
728.8,0.0207809228317
729.6,0.0210801692056
730.4,0.0209547061367
731.1,0.0212047845511
731.9,0.0216676415486
732.7,0.0222373116994
733.4,0.0220313149038
734.2,0.022091503268
735,0.0222330730822
735.8,0.0230689283928
736.5,0.0233334181057
737.3,0.0238954587455
738.1,0.0243464476149
738.9,0.0249212041064
739.6,0.0257095869044
740.4,0.0247711570577
741.2,0.0248313454219
742,0.023647075778
742.7,0.0238590066377
743.5,0.0235233081559
744.3,0.0237564321016
745.1,0.0237827115282
745.8,0.0235173740919
746.6,0.023252884379
747.4,0.0238454430627
748.1,0.0246228054559
748.9,0.0267260073074
749.7,0.0305229605893
750.5,0.0355185948136
751.2,0.0399606656324
752,0.03975297339
752.8,0.0372640573739
753.6,0.0336001966718
754.3,0.0320437764384
755.1,0.0317055347863
755.9,0.0314605427125
756.7,0.0314385019031
757.4,0.0323701499623
758.2,0.0325752990344
759,0.0329398201131
759.8,0.0332110916135
760.5,0.0338918135348
761.3,0.0368249366327
762.1,0.0444425794529
762.9,0.0566150403092
763.6,0.0789500097488
764.4,0.0914310419369
765.2,0.092472894043
765.9,0.0777275925502
766.7,0.0683356645728
767.5,0.0688553190407
768.3,0.0689663708112
769,0.0654957910531
769.8,0.0580510838144
770.6,0.0531334401465
771.4,0.0480649017065
772.1,0.0452199418462
772.9,0.0429709315633
773.7,0.0406617329163
774.5,0.0367672914388
775.2,0.032816052491
776,0.0310409196104
776.8,0.0313833998796
777.6,0.031419004264
778.3,0.0310265083119
779.1,0.0289911243356
779.9,0.0277008892619
780.6,0.0267344845418
781.4,0.0256985664997
782.2,0.0240438103473
783,0.0224441562185
783.7,0.0210649101837
784.5,0.0207249730848
785.3,0.0208851928147
786.1,0.0213124454278
786.8,0.0216371235048
787.6,0.02200079686
788.4,0.0220991327789
789.2,0.0220753965226
789.9,0.0224077041106
790.7,0.0231147054585
791.5,0.0238335749345
792.3,0.0251975619474
793,0.0275822079805
793.8,0.0290843739139
794.6,0.0298871680103
795.4,0.0301694599154
796.1,0.0320751422056
796.9,0.0335654400109
797.7,0.0348463501267
798.4,0.035644905606
799.2,0.0382711528191
800,0.0414195976705
800.8,0.0451436467367
801.5,0.0482488576927
802.3,0.0530257792698
803.1,0.0557384942736
803.9,0.0556028585234
804.6,0.0528282597086
805.4,0.0547483532972
806.2,0.0611579902173
807,0.0660425726711
807.7,0.0646480676144
808.5,0.0636350381052
809.3,0.0677134355688
810.1,0.0749190847978
810.8,0.0749953799073
811.6,0.0739102939057
812.4,0.0730150979544
813.1,0.0738467146478
813.9,0.0682958215712
814.7,0.0623804074159
815.5,0.0556494833126
816.2,0.0536276629113
817,0.0552858099574
817.8,0.056548917881
818.6,0.0575153226012
819.3,0.0511107720217
820.1,0.0471976806287
820.9,0.0429293931148
821.7,0.0407024236413
822.4,0.0392460347736
823.2,0.0362196620974
824,0.0341715622695
