"Latest: Wavelength (nm)","Latest: Intensity (rel)"
793,0.0308680688012
793.8,0.030753626137
794.6,0.0308358553106
795.4,0.0304933750413
796.1,0.0299923704891
796.9,0.0300313657672
797.7,0.0292997804396
798.4,0.0290759814518
799.2,0.0279722455346
800,0.0276840195655
800.8,0.0276306129888
801.5,0.0274992158558
802.3,0.0280146317066
803.1,0.0277009740342
803.9,0.0281070335614
804.6,0.0279434229377
805.4,0.0274771750464
806.2,0.0271245220959
807,0.0266735332265
807.7,0.0270719632427
808.5,0.02651416122
809.3,0.0267371124844
810.1,0.0263174893823
810.8,0.0262835804447
811.6,0.0256681332282
812.4,0.0250832040555
813.1,0.0251001585243
813.9,0.0255435178827
814.7,0.0257249306986
815.5,0.0252688554886
816.2,0.0248644914083
817,0.0244897976484
817.8,0.0245211634156
818.6,0.0242295465527
819.3,0.0245745699923
820.1,0.0242303942762
820.9,0.0246389969736
821.7,0.0248127802786
822.4,0.0246788399752
823.2,0.0240303315446
824,0.0236132516128
824.8,0.0233852140078
825.5,0.0228553868586
826.3,0.0228647118164
827.1,0.0228223256445
827.8,0.0231910853403
828.6,0.0228876003493
829.4,0.0229596568416
830.2,0.0228545391352
830.9,0.0227121215975
831.7,0.0227341624069
832.6,0.0222467214296
833.4,0.0218584640947
834.3,0.0218838957978
835.1,0.022434916033
836,0.0224849317159
836.8,0.0221560150217
837.7,0.0218423573493
838.5,0.0219406932682
839.4,0.0223035189
840.2,0.0215897357646
841.1,0.021584649424
841.9,0.0211014470639
842.8,0.021764366793
843.6,0.021839814179
844.5,0.0212260624094
845.3,0.0210522791045
846.2,0.0205114315506
847,0.0209166433543
847.9,0.0208115256479
848.7,0.0207208192399
849.6,0.020975983995
850.4,0.0205936607241
851.3,0.0205377109772
852.1,0.0196899875385
853,0.0201435195782
853.8,0.0201197833219
854.7,0.0200875698312
855.5,0.0193966752287
856.4,0.0185811652806
857.2,0.018983833914
858.1,0.0194034570162
858.9,0.02007739715
859.8,0.0195628290227
860.6,0.0188575231217
861.5,0.0185328450446
862.3,0.0188134415028
863.2,0.018728669159
864,0.0183726253147
864.9,0.0179724998516
865.7,0.0183183710146
866.6,0.0183098937803
867.4,0.0185616676415
868.3,0.0182081669676
869.1,0.0183870366132
870,0.0186489831557
870.8,0.0187362986699
871.7,0.0185904902385
872.5,0.0179207887219
873.4,0.0180326882158
874.2,0.0177639598857
875.1,0.0177588735451
875.9,0.017200223799
876.8,0.0173629866992
877.6,0.0177775234607
878.5,0.0179097683172
879.3,0.0176588421793
880.2,0.0173231436976
881,0.0171137560082
881.9,0.017186660224
882.7,0.0169815111518
883.6,0.0169204750642
884.4,0.0169772725346
885.3,0.0169323431924
886.1,0.0167170214389
887,0.016889109297
887.8,0.0167678848452
888.7,0.0168450276782
889.5,0.0168458754016
890.4,0.0171908988412
891.2,0.0178233005264
892.1,0.0175435517917
892.9,0.017269737121
893.8,0.0176664716903
894.6,0.0179741952985
895.5,0.0179055297
896.3,0.0171773352661
897.2,0.017090019752
898,0.0173748548274
898.9,0.0170535676441
899.7,0.016999313344
